row_key,block_raw,block_matched,row_number,side,structure,variety_raw,variety_matched,variety_id,variety_score,rootstock_raw,rootstock_matched,rootstock_id,rootstock_score,planting_year,tree_count,length_m,area_m2,flags
Stk Yd LIR|22|,Stk Yd LIR,NO MATCH,22,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,NIC 29,NO MATCH,NO MATCH,0.0,2022,25,25.0,75.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
Stk Yd LIR|22|,Stk Yd LIR,NO MATCH,22,,PORTION,Lady In Red,NO MATCH,NO MATCH,0.0,M26,NO MATCH,NO MATCH,0.0,2022,19,19.0,57.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|1|N,WB-G-GS,NO MATCH,1,N,SIDE,Bravo,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2017,312,156.0,702.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|1|S,WB-G-GS,NO MATCH,1,S,SIDE,Galaval,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2015,47,47.0,211.5,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|2|None,WB-G-GS,NO MATCH,2,,SIDE,Bravo,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2017,156,156.0,351.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|2|None,WB-G-GS,NO MATCH,2,,SIDE,Galaval,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2015,47,47.0,105.75,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|2|None,WB-G-GS,NO MATCH,2,,SIDE,G/S,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2000,203,203.0,456.75,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|3|None,WB-G-GS,NO MATCH,3,,SIDE,G/S,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2000,203,203.0,456.75,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|3|None,WB-G-GS,NO MATCH,3,,SIDE,Bravo,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2017,156,156.0,351.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|3|None,WB-G-GS,NO MATCH,3,,SIDE,Galaval,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2015,47,47.0,105.75,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|4|N,WB-G-GS,NO MATCH,4,N,SIDE,Bravo,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2017,312,156.0,702.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|4|S,WB-G-GS,NO MATCH,4,S,SIDE,Galaval,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2015,94,47.0,211.5,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|5|N,WB-G-GS,NO MATCH,5,N,SIDE,Bravo,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2017,312,156.0,702.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|5|S,WB-G-GS,NO MATCH,5,S,SIDE,Galaval,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2015,94,47.0,211.5,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|6|N,WB-G-GS,NO MATCH,6,N,SIDE,Bravo,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2017,312,156.0,702.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|6|S,WB-G-GS,NO MATCH,6,S,SIDE,Galaval,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2015,94,47.0,211.5,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|7|None,WB-G-GS,NO MATCH,7,,SIDE,Bravo,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2017,156,156.0,351.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|7|None,WB-G-GS,NO MATCH,7,,SIDE,Galaval,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2015,47,47.0,105.75,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|7|None,WB-G-GS,NO MATCH,7,,SIDE,G/S,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,1999,203,203.0,456.75,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|8|None,WB-G-GS,NO MATCH,8,,SIDE,G/S,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,1999,203,203.0,456.75,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|8|None,WB-G-GS,NO MATCH,8,,SIDE,Bravo,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2017,156,156.0,351.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|8|None,WB-G-GS,NO MATCH,8,,SIDE,Galaval,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2015,47,47.0,105.75,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|9|N,WB-G-GS,NO MATCH,9,N,SIDE,Bravo,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2017,312,156.0,702.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|9|S,WB-G-GS,NO MATCH,9,S,SIDE,Galaval,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2015,94,47.0,211.5,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|10|N,WB-G-GS,NO MATCH,10,N,SIDE,Bravo,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2017,312,156.0,702.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|10|S,WB-G-GS,NO MATCH,10,S,SIDE,Galaval,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2016,94,47.0,211.5,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|11|N,WB-G-GS,NO MATCH,11,N,SIDE,Bravo,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2017,312,156.0,702.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|11|S,WB-G-GS,NO MATCH,11,S,SIDE,Galaval,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2016,94,47.0,211.5,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|12|None,WB-G-GS,NO MATCH,12,,SIDE,Bravo,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2017,156,156.0,351.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|12|None,WB-G-GS,NO MATCH,12,,SIDE,Galaval,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2016,47,47.0,105.75,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|12|None,WB-G-GS,NO MATCH,12,,SIDE,G/S,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,1999,203,203.0,456.75,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|13|None,WB-G-GS,NO MATCH,13,,SIDE,G/S,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,1999,203,203.0,456.75,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|13|None,WB-G-GS,NO MATCH,13,,SIDE,Bravo,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2017,156,156.0,351.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|13|None,WB-G-GS,NO MATCH,13,,SIDE,Galaval,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2016,47,47.0,105.75,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|14|N,WB-G-GS,NO MATCH,14,N,SIDE,Bravo,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2017,312,156.0,702.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|14|S,WB-G-GS,NO MATCH,14,S,SIDE,Galaval,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2016,94,47.0,211.5,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|15|N,WB-G-GS,NO MATCH,15,N,SIDE,Bravo,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2017,312,156.0,702.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|15|S,WB-G-GS,NO MATCH,15,S,SIDE,Galaval,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2016,94,47.0,211.5,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|16|N,WB-G-GS,NO MATCH,16,N,SIDE,Bravo,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2017,312,156.0,702.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|16|S,WB-G-GS,NO MATCH,16,S,SIDE,Galaval,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2016,94,47.0,211.5,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|17|None,WB-G-GS,NO MATCH,17,,SIDE,Bravo,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2017,156,156.0,351.0,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|17|None,WB-G-GS,NO MATCH,17,,SIDE,Galaval,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2016,47,47.0,105.75,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|17|None,WB-G-GS,NO MATCH,17,,SIDE,G/S,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,1999,203,203.0,456.75,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|18|,WB-G-GS,NO MATCH,18,,PORTION,G/S,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,1999,149,74.5,335.25,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WB-G-GS|19|,WB-G-GS,NO MATCH,19,,PORTION,Bravo,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2017,138,68.8,309.59999999999997,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WIS PL/GS|1|,WIS PL/GS,NO MATCH,1,,PORTION,P/L,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2002,95,205.5,1048.05,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WIS PL/GS|2|,WIS PL/GS,NO MATCH,2,,PORTION,P/L,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2002,93,205.5,1048.05,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WIS PL/GS|3|,WIS PL/GS,NO MATCH,3,,PORTION,P/L,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2002,88,205.5,1048.05,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WIS PL/GS|4|,WIS PL/GS,NO MATCH,4,,PORTION,P/L,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2002,20,41.0,209.1,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WIS PL/GS|4|,WIS PL/GS,NO MATCH,4,,PORTION,G/S,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2002,83,163.5,833.8499999999999,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WIS PL/GS|5|,WIS PL/GS,NO MATCH,5,,PORTION,P/L,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2002,86,204.5,1042.9499999999998,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WIS PL/GS|6|,WIS PL/GS,NO MATCH,6,,PORTION,P/L,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2002,85,204.5,1042.9499999999998,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WIS PL/GS|7|,WIS PL/GS,NO MATCH,7,,PORTION,P/L,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2002,83,204.5,1042.9499999999998,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WIS PL/GS|8|,WIS PL/GS,NO MATCH,8,,PORTION,P/L,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2002,84,204.5,1042.9499999999998,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WIS PL/GS|9|,WIS PL/GS,NO MATCH,9,,PORTION,G/S,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2002,102,204.5,1042.9499999999998,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WIS PL/GS|10|,WIS PL/GS,NO MATCH,10,,PORTION,P/L,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2002,86,204.5,1042.9499999999998,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WIS PL/GS|11|,WIS PL/GS,NO MATCH,11,,PORTION,P/L,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2002,86,204.5,1042.9499999999998,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WIS PL/GS|12|,WIS PL/GS,NO MATCH,12,,PORTION,P/L,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2002,87,204.5,1042.9499999999998,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WIS PL/GS|13|,WIS PL/GS,NO MATCH,13,,PORTION,P/L,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2002,88,204.5,1042.9499999999998,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WIS PL/GS|14|,WIS PL/GS,NO MATCH,14,,PORTION,P/L,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2002,86,204.5,1042.9499999999998,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WIS PL/GS|15|,WIS PL/GS,NO MATCH,15,,PORTION,G/S,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2002,104,204.5,1042.9499999999998,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WIS PL/GS|16|,WIS PL/GS,NO MATCH,16,,PORTION,P/L,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2002,85,204.5,1042.9499999999998,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WIS PL/GS|17|,WIS PL/GS,NO MATCH,17,,PORTION,P/L,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2002,84,204.5,1042.9499999999998,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WIS PL/GS|18|,WIS PL/GS,NO MATCH,18,,PORTION,P/L,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2002,87,204.5,1042.9499999999998,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
WIS PL/GS|19|,WIS PL/GS,NO MATCH,19,,PORTION,P/L,NO MATCH,NO MATCH,0.0,104,NO MATCH,NO MATCH,0.0,2002,81,204.5,1042.9499999999998,LOW_BLOCK_MATCH(0.0)|LOW_VARIETY_MATCH(0.0)|LOW_RS_MATCH(0.0)
